customer_id,gross_revenue,recency_days,purchases,unique_products_purchased,items_purchased,avg_ticket,avg_recency_days,frequency,number_returns,monetary_returns,avg_basket_size,unique_avg_basket,delta_buy_return,embedding_x,embedding_y,embedding_z,embedding_a,embedding_b,embedding_c,embedding_d,embedding_e,embedding_f,embedding_g,cluster
17576,3622.68,8.0,19.0,411.0,1994.0,190.66736842105263,21.0,0.05307262569832402,3.0,164.9,104.94736842105263,21.63157894736842,0.04551878719621938,-1.1585009,6.364899,-1.5033344,2.3537447,3.6548314,7.0491223,7.05287,6.712566,4.7009077,7.357091,8
14713,2666.36,9.0,11.0,339.0,1615.0,242.39636363636365,35.6,0.03081232492997199,1.0,2.1,146.8181818181818,30.818181818181817,0.0007875905729158853,0.54866487,4.4743986,-2.5845196,1.948762,3.195352,8.582405,0.7446167,5.9280596,5.991919,5.8262134,8
14702,3292.14,1.0,17.0,347.0,1454.0,193.65529411764706,22.75,0.04657534246575343,1.0,41.5,85.52941176470588,20.41176470588235,0.012605782257133658,0.50017303,4.4496164,-2.5314333,2.022313,3.0918126,8.533088,0.46909425,5.9946384,6.166873,5.70432,8
13230,2806.97,4.0,14.0,611.0,1665.0,200.49785714285713,30.083333333333332,0.03867403314917127,1.0,43.559999999999995,118.92857142857143,43.642857142857146,0.015518512844811308,-0.41436163,5.70347,-1.9311117,2.1044872,2.856662,7.7648754,5.4015083,6.8649197,4.796758,6.6713834,8
13969,9053.94,7.0,18.0,626.0,4542.0,502.99666666666667,22.375,0.05013927576601671,2.0,67.25,252.33333333333334,34.77777777777778,0.0074277055072156425,-1.1782508,9.696532,11.032453,6.264953,3.6061542,8.299651,3.0241213,6.0479417,6.526126,5.3368473,10
17530,2380.41,1.0,10.0,392.0,1523.0,238.041,45.5,0.0273972602739726,0.0,0.0,152.3,39.2,0.0,0.5968645,4.430237,-2.6471872,2.0002296,3.27005,8.620908,0.6782222,5.8724585,6.0303354,5.8634205,8
15805,5528.4800000000005,23.0,17.0,301.0,3387.0,325.2047058823529,22.733333333333334,0.049707602339181284,3.0,76.31,199.23529411764707,17.705882352941178,0.013803070645095939,-1.3369826,9.651284,10.57601,6.0208926,3.38016,8.425365,4.3137817,6.069137,6.7128105,4.8671083,10
17696,2285.71,38.0,8.0,115.0,1756.0,285.71375,27.166666666666668,0.024464831804281346,6.0,84.66,219.5,14.375,0.03703881944778646,-1.0705129,6.3298416,-1.5889591,2.259795,3.5330217,7.0990915,6.88855,6.6457334,4.76556,7.2536473,8
17076,841.0799999999999,36.0,3.0,25.0,295.0,280.35999999999996,164.0,0.00911854103343465,0.0,0.0,98.33333333333333,8.333333333333334,0.0,10.5483265,9.827086,5.5006313,0.2707856,4.590311,10.010413,5.082586,6.840102,2.3457239,2.2198029,2
17827,1995.46,5.0,5.0,220.0,1247.0,399.092,179.5,0.013888888888888888,0.0,0.0,249.4,44.0,0.0,6.1958995,-0.4312457,4.497766,9.676812,8.238324,11.0920315,4.583958,6.3392844,8.713503,4.35935,5
16265,5447.0,9.0,9.0,258.0,2646.0,605.2222222222222,39.44444444444444,0.025280898876404494,2.0,23.85,294.0,28.666666666666668,0.0043785570038553335,-0.77587044,10.266668,7.0569725,3.9259944,3.4820025,7.067327,12.044478,6.6368637,6.1798167,5.5274024,9
13000,534.85,106.0,3.0,31.0,379.0,178.28333333333333,129.0,0.011583011583011582,0.0,0.0,126.33333333333333,10.333333333333334,0.0,11.37706,7.993724,5.4138713,-1.3154111,3.9585724,10.032421,4.337992,5.554554,3.5224235,4.5743523,2
17790,1965.55,26.0,14.0,190.0,836.0,140.39642857142857,30.727272727272727,0.04129793510324484,0.0,0.0,59.714285714285715,13.571428571428571,0.0,8.076512,-1.9890947,6.671378,4.996208,1.5229251,6.1967187,4.4472623,6.6766768,-0.9272489,8.046952,6
12731,18751.91,23.0,12.0,273.0,8429.0,1562.6591666666666,28.416666666666668,0.03508771929824561,2.0,91.5,702.4166666666666,22.75,0.00487950294130038,-0.8075403,9.498104,11.516145,6.2573495,3.9395375,8.20409,0.4986196,6.0870085,6.3278713,5.8630414,10
14419,1058.06,10.0,6.0,206.0,487.0,176.34333333333333,70.8,0.016901408450704224,0.0,0.0,81.16666666666667,34.333333333333336,0.0,11.53366,6.8743877,5.12932,-2.1597703,3.549174,10.204174,4.655183,4.6348114,7.1754456,9.596781,1
17912,311.01,310.0,5.0,38.0,185.0,62.202,18.0,0.09090909090909091,1.0,15.399999999999999,37.0,7.6,0.04951609273013729,11.8469305,11.1989975,2.2210062,10.51887,-0.8389565,8.391536,5.200144,5.814182,5.380167,5.5025535,3
16656,8625.8,22.0,15.0,73.0,8894.0,575.0533333333333,17.1,0.043731778425655975,6.0,57.56,592.9333333333333,4.866666666666666,0.0066730042430847005,-0.80181277,9.486058,11.502298,6.2525554,3.9272368,8.215469,0.5133342,6.0769234,6.341069,5.858795,10
14037,147.20000000000002,176.0,2.0,28.0,46.0,73.6,188.0,0.010582010582010581,0.0,0.0,23.0,14.0,0.0,10.1270895,11.287008,2.765112,11.636692,-2.0975897,8.10743,3.7001026,2.4803784,4.733014,7.939871,3
14256,969.0600000000001,260.0,2.0,53.0,414.0,484.53,55.0,0.01904761904761905,1.0,34.0,207.0,26.5,0.035085546818566446,10.857376,6.3360257,6.3247633,-2.5881464,4.0847573,9.866251,4.327351,3.6772125,6.2530684,10.188307,1
14543,3590.68,28.0,16.0,69.0,675.0,224.4175,20.055555555555557,0.04747774480712166,5.0,645.46,42.1875,4.3125,0.1797598226519768,8.775345,-1.4638076,7.6403213,2.2217433,-0.21124071,4.5936747,4.1240788,7.5166216,6.6378384,3.971947,7
16062,1153.62,9.0,4.0,64.0,800.0,288.405,118.33333333333333,0.011235955056179775,0.0,0.0,200.0,16.0,0.0,8.093502,-2.036218,6.7258925,4.9396825,1.4245296,6.1895547,4.392077,6.6549706,-1.063224,8.047959,6
18116,1414.43,67.0,8.0,377.0,830.0,176.80375,42.42857142857143,0.026845637583892617,0.0,0.0,103.75,47.125,0.0,7.9322057,-1.808243,6.7316484,5.224239,1.7561041,6.273956,4.6371408,6.81056,-1.1750591,8.181464,6
16019,3786.2400000000002,46.0,9.0,160.0,1733.0,420.6933333333334,40.333333333333336,0.02821316614420063,1.0,336.0,192.55555555555554,17.77777777777778,0.08874239350912778,-1.1194336,6.3438363,-1.519326,2.3449585,3.61289,7.094565,6.9756546,6.703462,4.704561,7.311453,8
18178,1590.81,128.0,4.0,97.0,983.0,397.7025,50.2,0.016877637130801686,2.0,17.4,245.75,24.25,0.01093782412733136,6.6423182,-1.9047158,5.6036253,9.562054,7.070714,10.287349,4.8368554,6.054445,5.4105964,6.5294113,5
18065,2392.83,5.0,14.0,137.0,1027.0,170.91642857142855,59.833333333333336,0.03888888888888889,1.0,12.75,73.35714285714286,9.785714285714286,0.0053284186507190235,6.316165,-1.0318903,5.077716,10.797703,7.0190406,10.483912,5.0993037,6.004626,7.35378,5.0497437,5
13148,3707.12,29.0,12.0,319.0,1975.0,308.9266666666667,37.22222222222222,0.03571428571428571,5.0,358.64,164.58333333333334,26.583333333333332,0.09674356373680916,-1.1523404,6.3657503,-1.5210763,2.336297,3.6421595,7.048731,7.034714,6.697622,4.714161,7.350383,8
12989,6924.110000000001,3.0,15.0,64.0,2943.0,461.6073333333333,24.066666666666666,0.04143646408839779,4.0,69.6,196.2,4.266666666666667,0.010051833376419494,-1.3393699,9.763593,10.5393505,5.988087,3.4693773,8.343023,4.5685835,6.1184487,6.661684,4.7620134,10
14107,2703.23,51.0,7.0,123.0,1793.0,386.17571428571426,44.714285714285715,0.022292993630573247,1.0,14.75,256.14285714285717,17.571428571428573,0.005456435449443814,-0.57038355,5.76511,-1.963158,2.2168999,3.0746832,7.4768863,5.956744,6.8549523,4.6438785,6.834899,8
15881,501.39000000000004,312.0,5.0,29.0,260.0,100.278,26.0,0.09433962264150944,3.0,63.15,52.0,5.8,0.12594985939089332,10.764,8.481772,5.718889,1.3554446,3.0405996,10.912974,3.5298362,5.6344543,0.56478304,0.5946853,2
12785,255.95,364.0,1.0,13.0,129.0,255.95,362.0,1.0,1.0,6.24,129.0,13.0,0.024379761672201603,10.941146,10.318814,4.519422,6.457835,7.738399,5.102128,5.0434656,11.447806,9.190514,9.534939,4
15514,4139.46,12.0,11.0,178.0,2160.0,376.31454545454545,50.285714285714285,0.031161473087818695,2.0,1176.2700000000002,196.36363636363637,16.181818181818183,0.2841602527865954,-0.97951406,9.132688,5.0054393,3.435062,3.6243622,7.2666006,12.651447,6.717275,6.0322976,5.8067284,9
13787,309.04,75.0,2.0,31.0,337.0,154.52,289.0,0.006896551724137931,0.0,0.0,168.5,15.5,0.0,10.704048,9.151384,5.415407,0.002819442,4.290391,10.222523,4.7167115,6.3271527,2.2310998,2.2852707,2
17865,10524.220000000001,30.0,20.0,369.0,5756.0,526.211,15.904761904761905,0.05970149253731343,7.0,367.78,287.8,18.45,0.03494605776010003,-1.02096,9.465564,11.317468,6.2754636,3.8055534,8.272689,1.2174562,5.98234,6.507213,5.6242743,10
17220,3198.25,24.0,14.0,472.0,1905.0,228.44642857142858,37.77777777777778,0.04105571847507331,0.0,0.0,136.07142857142858,33.714285714285715,0.0,-0.106884554,5.4371624,-2.4592223,1.7411822,2.942461,7.566099,6.005447,6.7859745,4.7472816,6.6957173,8
16873,7123.62,4.0,6.0,279.0,3840.0,1187.27,40.0,0.01662049861495845,4.0,57.31,640.0,46.5,0.008045066974375388,-1.2318286,9.785642,10.872341,6.2181234,3.539186,8.293134,3.667688,6.063452,6.5610127,5.189378,10
14062,10464.85,9.0,12.0,111.0,5593.0,872.0708333333333,35.5,0.033707865168539325,0.0,0.0,466.0833333333333,9.25,0.0,-1.0730768,9.5407505,11.3089,6.2329497,3.8009064,8.30178,1.7564901,6.11781,6.472976,5.59708,10
15179,2206.95,18.0,5.0,93.0,1938.0,441.39,57.666666666666664,0.016556291390728478,2.0,20.75,387.6,18.6,0.009402116042502096,-0.33135012,5.467923,-2.5108378,1.9150081,3.1905131,7.4130692,6.526727,6.7152743,4.6944036,6.755206,8
18016,1483.56,32.0,5.0,123.0,1029.0,296.712,83.0,0.015015015015015015,0.0,0.0,205.8,24.6,0.0,6.280059,-0.957841,5.0424547,10.73148,7.093517,10.513359,5.0752406,6.001187,7.474847,4.975631,5
14448,375.35,9.0,2.0,20.0,104.0,187.675,355.0,0.0056179775280898875,0.0,0.0,52.0,10.0,0.0,10.567562,10.299119,4.422103,7.0206757,5.9673886,4.9620266,4.7360907,11.71686,9.069968,8.954337,4
16923,7247.61,12.0,19.0,672.0,3417.0,381.4531578947368,19.444444444444443,0.05413105413105413,7.0,580.78,179.8421052631579,35.36842105263158,0.08013400279540428,-1.3594187,9.435222,10.650004,6.060538,3.2238963,8.583124,3.9680657,5.9962826,6.8099875,5.012666,10
14159,4690.64,19.0,11.0,1203.0,4405.0,426.42181818181814,34.3,0.03197674418604651,3.0,14.71,400.45454545454544,109.36363636363636,0.0031360326096225677,-1.1490275,10.104127,10.984008,6.3113594,3.779875,8.037749,3.593521,6.105018,6.3762183,5.273252,10
17126,1004.75,152.0,5.0,260.0,792.0,200.95,105.0,0.023696682464454975,2.0,12.899999999999999,158.4,52.0,0.012839014680268723,7.841775,-1.5900059,7.2721667,4.870135,1.4665601,6.0301957,4.634994,6.9577026,-1.7067772,8.06585,6
15224,322.08,358.0,2.0,14.0,152.0,161.04000000000002,4.0,0.4,1.0,11.6,76.0,7.0,0.03601589667163438,10.528121,10.056442,4.176619,7.3923326,4.754295,4.9554667,4.6550937,11.699642,9.115426,9.057426,4
14577,859.71,12.0,4.0,123.0,353.0,214.9275,116.66666666666667,0.011396011396011397,0.0,0.0,88.25,30.75,0.0,10.930094,8.638814,5.3389106,-0.75648975,4.0394187,10.203532,4.518018,5.8779283,2.8502426,3.4420245,2
12753,21429.39,22.0,6.0,197.0,11421.0,3571.565,39.888888888888886,0.017595307917888565,5.0,405.38,1903.5,32.833333333333336,0.01891701070352446,-0.7221033,9.452907,11.480294,6.2007985,3.896622,8.24914,0.36726898,6.043362,6.3697495,5.8459625,10
17236,916.13,12.0,6.0,105.0,474.0,152.68833333333333,70.0,0.017094017094017096,0.0,0.0,79.0,17.5,0.0,11.708249,7.0259748,5.1133523,-2.232723,3.449352,10.383429,4.627993,4.5387416,6.934642,9.404942,1
17372,1342.68,40.0,8.0,253.0,749.0,167.835,46.0,0.02476780185758514,0.0,0.0,93.625,31.625,0.0,8.121632,-1.9820329,6.8246346,4.76393,1.3198937,6.083428,4.366782,6.6800566,-0.94774944,7.9650526,6
16367,804.49,37.0,2.0,130.0,647.0,402.245,325.0,0.006134969325153374,0.0,0.0,323.5,65.0,0.0,8.706239,-1.1748589,7.4933085,1.8803365,-0.3426318,4.6981564,4.2039595,7.4198046,7.3665996,3.8321767,7
12875,343.2300000000001,143.0,2.0,2.0,2019.0,171.61500000000004,219.0,0.00909090909090909,0.0,0.0,1009.5,1.0,0.0,-0.9817783,8.902189,4.9321,3.3273683,3.5031989,7.4794436,12.669817,6.5800843,5.928813,5.603063,9
17917,341.28,45.0,3.0,94.0,187.0,113.75999999999999,158.5,0.009433962264150943,0.0,0.0,62.333333333333336,31.333333333333332,0.0,11.998549,11.100007,2.4653244,10.244327,-0.4910234,8.75468,5.5531754,6.1518927,5.596225,4.5565553,3
16010,407.5,245.0,3.0,86.0,210.0,135.83333333333334,58.5,0.025423728813559324,0.0,0.0,70.0,28.666666666666668,0.0,10.7097225,10.436395,5.294177,5.9533696,3.7868142,8.417311,4.093738,8.23331,3.1597204,1.0840087,2
17085,1566.65,123.0,5.0,187.0,786.0,313.33000000000004,59.75,0.020833333333333332,1.0,11.6,157.2,37.4,0.007404334088660517,7.807196,-1.5297362,7.3312764,4.8460045,1.4810739,5.99907,4.6745825,7.0031404,-1.7481751,8.059952,6
13668,6363.59,2.0,21.0,470.0,3742.0,303.02809523809526,18.0,0.05817174515235457,8.0,147.52,178.1904761904762,22.38095238095238,0.02318188318229176,-1.3659931,9.409503,10.640982,6.0579023,3.1970732,8.605179,3.9714458,5.9922433,6.827921,5.007503,10
14684,1236.28,25.0,5.0,421.0,853.0,247.256,84.25,0.014792899408284023,0.0,0.0,170.6,84.2,0.0,7.8036976,-1.6046778,6.707797,5.516918,2.0826404,6.356841,4.8595223,6.9497247,-1.1370997,8.288173,6
17188,2474.23,11.0,7.0,84.0,1328.0,353.4614285714286,50.142857142857146,0.019886363636363636,2.0,198.65,189.71428571428572,12.0,0.08028760462851069,0.43904072,4.054582,-2.4383116,2.9375029,3.0344288,8.764578,-1.3464733,6.3532443,7.7111297,5.8961654,8
15547,4954.84,7.0,14.0,702.0,4032.0,353.9171428571429,32.27272727272727,0.03932584269662921,0.0,0.0,288.0,50.142857142857146,0.0,-1.188462,10.23543,10.720182,6.192402,3.7719798,7.9938855,4.3175836,6.1117916,6.4002314,5.0268583,10
15998,3089.97,36.0,5.0,506.0,2041.0,617.994,81.5,0.01529051987767584,1.0,5.8,408.2,101.2,0.001877040877419522,-0.97620285,8.959478,5.0199227,3.342208,3.4902203,7.481245,12.650391,6.57893,5.9158025,5.5893283,9
13959,598.2,79.0,3.0,92.0,357.0,199.4,141.5,0.01056338028169014,0.0,0.0,119.0,30.666666666666668,0.0,10.927738,8.671462,5.3818393,-0.77907604,4.0972967,10.19443,4.5668387,5.9080195,2.889751,3.5217466,2
15044,7700.2300000000005,19.0,17.0,453.0,2795.0,452.954705882353,24.5,0.04941860465116279,5.0,70.85,164.41176470588235,26.647058823529413,0.009201023865520899,-1.3405163,9.806341,10.505761,5.9808087,3.4888878,8.317188,4.6454177,6.1295185,6.6538086,4.7346935,10
17937,4301.22,8.0,7.0,43.0,1754.0,614.46,59.0,0.01971830985915493,0.0,0.0,250.57142857142858,6.142857142857143,0.0,-0.68708336,5.8052573,-1.9825491,2.2626834,3.2442486,7.323896,6.381101,6.846897,4.578936,6.9220734,8
14608,1785.15,4.0,4.0,20.0,437.0,446.2875,119.33333333333333,0.011142061281337047,0.0,0.0,109.25,5.0,0.0,10.806891,6.2918153,6.388668,-2.5882132,4.1262174,9.837159,4.317637,3.6255112,6.356842,10.3803005,1
17618,971.58,5.0,3.0,78.0,331.0,323.85999999999996,178.5,0.008379888268156424,0.0,0.0,110.33333333333333,26.0,0.0,10.502116,9.900791,5.668691,-0.39019245,4.665933,10.114309,5.1212087,6.4803076,2.46403,2.7455647,2
14505,5905.64,17.0,8.0,799.0,2759.0,738.205,38.333333333333336,0.023121387283236993,3.0,86.94,344.875,99.875,0.014721520444862876,-1.3575646,9.951746,10.435565,5.9539795,3.581221,8.217132,4.829554,6.1739326,6.5993114,4.6675534,10
18037,70.02,154.0,6.0,19.0,20.0,11.67,41.6,0.028708133971291867,0.0,0.0,3.3333333333333335,3.1666666666666665,0.0,9.967655,11.31709,2.9435532,12.000265,-1.8703992,8.081682,3.321823,2.005877,4.6096377,8.297203,3
13198,3401.2400000000002,10.0,6.0,226.0,2648.0,566.8733333333333,50.142857142857146,0.017045454545454544,2.0,17.15,441.3333333333333,37.666666666666664,0.005042278698357069,-0.8124657,10.236739,7.070434,3.9519777,3.447615,7.031938,12.079935,6.663157,6.182259,5.53167,9
12540,11580.24,19.0,17.0,461.0,6620.0,681.1905882352941,19.0,0.04956268221574344,2.0,91.19999999999999,389.4117647058824,27.11764705882353,0.00787548444591822,-1.0125957,9.471125,11.312772,6.2567296,3.8032722,8.285665,1.307763,6.0104313,6.4998665,5.612978,10
13225,6463.84,3.0,7.0,32.0,3416.0,923.4057142857143,51.142857142857146,0.019498607242339833,1.0,380.8,488.0,4.571428571428571,0.058912349315577116,-1.3011732,9.57076,10.743049,6.106695,3.3768444,8.4599495,3.8247063,6.0337515,6.6962667,5.0674047,10
15689,254.1,119.0,2.0,9.0,84.0,127.05,242.0,0.00823045267489712,0.0,0.0,42.0,4.5,0.0,10.367433,11.250165,2.6195886,11.239229,-2.1852984,8.126548,4.093876,3.085294,4.9174175,7.533659,3
14290,2314.65,11.0,5.0,101.0,915.0,462.93,70.0,0.014245014245014245,1.0,7.2,183.0,20.2,0.0031106214762491088,6.7624016,-2.0683053,5.7294006,9.750943,6.817889,10.007405,4.9904604,6.231861,5.1354523,6.480032,5
13209,5891.61,30.0,8.0,321.0,4253.0,736.45125,41.375,0.024096385542168676,3.0,71.45,531.625,40.125,0.012127415086877782,-1.1890147,9.629788,11.015044,6.2480254,3.5547352,8.353386,3.0295968,6.034082,6.5646114,5.325279,10
13999,3901.81,10.0,12.0,208.0,2243.0,325.1508333333333,25.071428571428573,0.03409090909090909,3.0,36.55,186.91666666666666,17.333333333333332,0.009367447415430274,-1.0518612,8.987818,4.777088,3.440292,3.6712694,7.1967373,12.764866,6.750158,6.060182,5.9143095,9
14498,1957.32,42.0,5.0,193.0,1098.0,391.464,79.75,0.015625,0.0,0.0,219.6,38.6,0.0,6.456131,-1.1412766,4.975637,10.107543,7.573683,10.575958,4.7594566,5.9841037,7.5130835,5.2242093,5
15854,2974.65,4.0,12.0,140.0,939.0,247.88750000000002,39.666666666666664,0.0335195530726257,0.0,0.0,78.25,11.666666666666666,0.0,6.7066236,-2.029298,5.726927,10.163237,6.3003535,9.640259,5.584559,6.3198056,4.5785522,6.4333515,5
16701,5398.3,8.0,13.0,144.0,6393.0,415.25384615384615,22.0625,0.03672316384180791,5.0,248.03,491.7692307692308,11.076923076923077,0.04594594594594594,-1.086047,9.479424,11.299446,6.289304,3.8053138,8.28489,1.464152,6.0208464,6.5350356,5.589372,10
16927,543.05,115.0,3.0,6.0,993.0,181.01666666666665,123.0,0.012145748987854251,0.0,0.0,331.0,2.0,0.0,6.7083387,-2.038698,5.7301707,10.207878,6.2457695,9.5902,5.6287265,6.3271437,4.525764,6.4165826,5
17990,630.84,236.0,3.0,29.0,414.0,210.28,62.5,0.023809523809523808,0.0,0.0,138.0,9.666666666666666,0.0,11.444939,6.7575026,5.6743774,-2.4456756,3.6689332,10.260326,4.446311,4.0827527,6.5409584,9.738828,1
14544,2024.45,24.0,2.0,114.0,1543.0,1012.225,337.0,0.005917159763313609,0.0,0.0,771.5,57.0,0.0,0.31931093,4.8234086,-2.1699271,1.4622748,2.6371102,8.430213,0.9548164,6.1040707,5.8431187,5.5326943,8
17338,6635.14,17.0,8.0,751.0,3113.0,829.3925,49.142857142857146,0.02318840579710145,2.0,28.799999999999997,389.125,93.875,0.004340526349104917,-1.3521845,10.014916,10.398233,5.9472756,3.6237562,8.173162,4.924008,6.186654,6.5730085,4.6371846,10
17231,3174.32,12.0,10.0,541.0,1742.0,317.43199999999996,38.77777777777778,0.02857142857142857,4.0,46.5,174.2,54.1,0.01464880667355528,-0.5730072,5.8147388,-1.8883543,2.2331417,3.0082657,7.569044,5.8005905,6.850693,4.709979,6.7880583,8
17799,3055.93,22.0,10.0,408.0,1758.0,305.59299999999996,42.375,0.029411764705882353,1.0,29.849999999999998,175.8,40.8,0.009767893898093216,-0.43004724,5.7080693,-1.9761114,2.1049395,2.910001,7.6714573,5.5833654,6.866817,4.7432504,6.7259774,8
14565,3099.12,95.0,4.0,127.0,1540.0,774.78,66.5,0.0149812734082397,2.0,25.35,385.0,31.75,0.008179741345930459,0.29326212,4.829444,-2.1636543,1.4564055,2.6278768,8.398849,1.0237701,6.1250463,5.7783766,5.5737233,8
16726,1382.02,26.0,5.0,185.0,977.0,276.404,111.66666666666667,0.01488095238095238,0.0,0.0,195.4,37.0,0.0,6.6941032,-1.9933807,5.639209,10.065394,6.5349846,9.834917,5.5134854,6.2217216,4.8296046,6.442282,5
14639,2984.49,52.0,6.0,172.0,1431.0,497.41499999999996,61.8,0.01935483870967742,2.0,32.15,238.5,28.666666666666668,0.0107723597666603,0.37506887,4.658769,-2.307693,1.7351972,2.7881176,8.454412,0.6741255,6.108971,6.014441,5.5631933,8
17611,3984.22,7.0,15.0,576.0,2560.0,265.61466666666666,22.375,0.04225352112676056,4.0,36.35,170.66666666666666,38.4,0.009123492176636832,-0.89745355,9.841135,5.681005,3.6637375,3.649343,7.152881,12.331639,6.8945775,6.1726522,5.954927,9
17179,711.79,178.0,3.0,80.0,290.0,237.26333333333332,91.5,0.016304347826086956,0.0,0.0,96.66666666666667,26.666666666666668,0.0,10.571701,9.836034,5.497262,0.28542283,4.612665,9.980737,5.104431,6.8635716,2.3677151,2.2274156,2
12476,5898.42,15.0,11.0,224.0,2357.0,536.22,27.692307692307693,0.03170028818443804,9.0,269.84,214.27272727272728,20.363636363636363,0.04574784433797525,-0.87326854,9.931691,6.0088334,3.743656,3.5088928,7.270489,12.240669,6.829804,6.1530876,5.8563786,9
17293,1875.1100000000001,8.0,9.0,135.0,1140.0,208.34555555555553,50.42857142857143,0.025423728813559324,0.0,0.0,126.66666666666667,15.0,0.0,6.2923717,-0.9218504,5.0118723,10.727197,7.1853337,10.577057,5.0553765,6.0773005,7.633649,4.9172306,5
17890,602.09,322.0,2.0,94.0,416.0,301.04499999999996,39.0,0.05,0.0,0.0,208.0,47.0,0.0,11.424804,6.735512,5.7067623,-2.457613,3.6873019,10.245844,4.4317527,4.058581,6.560046,9.802408,1
17375,400.1,199.0,3.0,69.0,367.0,133.36666666666667,57.0,0.018404907975460124,1.0,27.6,122.33333333333333,23.0,0.06898275431142215,11.288176,8.101955,5.4331837,-1.1928785,3.941495,10.067845,4.309321,5.6286,3.3840077,4.3889236,2
17371,423.89,17.0,3.0,87.0,152.0,141.29666666666665,344.0,0.008695652173913044,0.0,0.0,50.666666666666664,29.0,0.0,11.883838,10.942255,2.5203767,10.107024,-0.27229977,8.90178,5.521875,6.3127756,5.5473623,4.311502,3
17969,228.2,166.0,2.0,14.0,152.0,114.1,195.0,0.01020408163265306,0.0,0.0,76.0,7.0,0.0,11.93093,11.039027,2.4827826,10.259575,-0.50780797,8.792735,5.454917,6.1289406,5.496493,4.602349,3
15159,18641.010000000002,1.0,30.0,710.0,11441.0,621.3670000000001,16.363636363636363,0.08310249307479224,4.0,67.33,381.3666666666667,23.666666666666668,0.0036119287527875362,-0.7832148,9.479135,11.49306,6.246797,3.9164655,8.225529,0.45941994,6.065475,6.3521748,5.8570075,10
13211,1197.42,10.0,3.0,56.0,874.0,399.14000000000004,175.5,0.008522727272727272,0.0,0.0,291.3333333333333,18.666666666666668,0.0,7.651947,-1.349139,6.7781634,5.70938,2.3447542,6.353158,5.0747805,7.1330757,-1.1060247,8.358985,6
15777,1047.11,241.0,4.0,21.0,378.0,261.7775,40.0,0.03305785123966942,1.0,25.5,94.5,5.25,0.024352742309785985,11.380392,8.01502,5.408454,-1.3622673,4.043376,10.008283,4.4460683,5.529015,3.6099324,4.6757164,2
14525,4332.2,19.0,9.0,291.0,2696.0,481.35555555555555,35.3,0.026239067055393587,4.0,65.83,299.55555555555554,32.333333333333336,0.015195512672545127,-0.7471665,10.281497,7.0085845,3.8873575,3.499271,7.10776,12.013428,6.6279306,6.1526866,5.543936,9
13324,7121.95,36.0,10.0,75.0,5205.0,712.1949999999999,46.857142857142854,0.03076923076923077,2.0,49.14999999999999,520.5,7.5,0.006901199811849282,-1.1191194,9.563958,11.216111,6.25402,3.7099056,8.317618,2.0926664,6.0616,6.520489,5.5053825,10
13802,4599.42,138.0,3.0,60.0,2572.0,1533.14,55.5,0.017241379310344827,3.0,693.15,857.3333333333334,20.0,0.1507037843902057,-0.82677925,9.98146,6.3154325,3.8004737,3.4525814,7.267798,12.165384,6.7450047,6.128622,5.725955,9
13008,229.46999999999997,323.0,1.0,14.0,175.0,229.46999999999997,37.0,1.0,1.0,51.0,175.0,14.0,0.22225127467642833,10.6798725,10.453526,4.3051853,6.591135,8.088514,4.9230924,4.8282366,11.277115,9.244837,9.094981,4
14206,328.15999999999997,239.0,1.0,20.0,276.0,328.15999999999997,121.0,1.0,1.0,19.9,276.0,20.0,0.06064115065821551,10.965501,10.207631,5.087556,1.5791383,4.757494,9.422998,5.4396105,8.073176,2.8564365,1.8186224,2
16442,616.79,1.0,3.0,174.0,446.0,205.59666666666666,179.5,0.008333333333333333,0.0,0.0,148.66666666666666,58.0,0.0,11.656198,7.034017,5.0615215,-2.1843612,3.474082,10.33918,4.6766562,4.6339445,6.8549833,9.183189,1
18075,2611.75,23.0,10.0,142.0,1464.0,261.175,25.923076923076923,0.029585798816568046,4.0,73.03,146.4,14.2,0.027962094381162057,0.1559921,4.841029,-2.1062624,1.5370859,2.538261,8.209081,1.1810182,6.2302914,5.5700545,5.7344275,8
15468,467.51,51.0,2.0,24.0,155.0,233.755,108.33333333333333,2.0,3.0,29.05,77.5,12.0,0.06213770828431478,10.758997,10.389898,4.369509,6.5469775,7.968923,4.9807005,4.8912992,11.331172,9.220624,9.2457,4
16570,3738.4,15.0,10.0,126.0,2112.0,373.84,27.076923076923077,0.03367003367003367,5.0,115.44999999999999,211.2,12.6,0.030882195591696977,-0.99063474,9.145373,5.0077734,3.4549766,3.6322834,7.2433276,12.6597595,6.735053,6.031467,5.82554,9
14524,1867.68,31.0,9.0,203.0,676.0,207.52,65.8,0.02727272727272727,0.0,0.0,75.11111111111111,22.555555555555557,0.0,8.7032,-1.1720113,7.4719357,2.0136828,-0.44588223,5.0251794,4.152639,7.245711,6.7544246,4.2254457,7
12434,806.14,84.0,2.0,50.0,394.0,403.07,92.0,0.011299435028248588,2.0,40.949999999999996,197.0,25.0,0.050797628203537844,11.06838,6.5236855,6.0409894,-2.5088792,3.9288967,10.004259,4.4015555,3.8896656,6.2242346,9.735814,1
16810,309.54,192.0,1.0,15.0,114.0,309.54,168.0,1.0,1.0,33.9,114.0,15.0,0.10951734832331846,10.9233,10.321518,4.501185,6.47382,7.7644467,5.0849485,5.0263085,11.426064,9.183282,9.527827,4
